review_id,reviewer_name,reviewer_location,room_type,stay_time,stayed_date,reviewed_time,review_title,positive_review_text,negative_review_text,photos,review_rating,hotel_id,insert_time
145,Deniztt,Turkey,"Standard Double Room",3,"September 2021","
 September 26, 2021
","Very Good","Location realy close to MaybachStrasse U (Metro Station) and Mercedes Benz Bank (Praggsattel) ,  very quite zone...","We reach to hotel aroun 12.00~13.00 They told us if you want checkin  now you have to pay 15 eu for early checkin.. It was ridiculus because room was already cleaned and ready for us. So  we had to pay this for 1 room for take shower and leave our luggages..",0,8,256,"2022-06-14 19:51:25"
146,Serkan,Austria,"Standard Double Room",1,"September 2021","
 September 26, 2021
",Good,,,0,7,256,"2022-06-14 19:51:25"
147,Naveen,India,"Standard Double Room",2,"September 2021","
 September 26, 2021
",Fair,"Rooms and hotel premises  are well maintained. Staff is friendly.","Couldn't sleep in the night since a couple was fighting at 4am in the morning shouting at each other. Hotel is claimed to be sound proof but considerable noise comes in the room.",0,5,256,"2022-06-14 19:51:25"
148,Anonymous,Italy,none,2,"September 2021","
 September 26, 2021
",Wonderful,,,0,9,256,"2022-06-14 19:51:25"
149,Davaajargal,Austria,"Superior Double Room",2,"September 2021","
 September 25, 2021
",Good,,,0,7,256,"2022-06-14 19:51:25"
150,Anonymous,Netherlands,none,1,"August 2021","
 September 25, 2021
",Exceptional,,,0,10,256,"2022-06-14 19:51:25"
151,Jordi,Belgium,"Economy Double Room",1,"June 2022","
 June 14, 2022
",Good,,,0,7,259,"2022-06-14 19:51:25"
152,Cathal,Ireland,"Standard Single Room",2,"June 2022","
 June 13, 2022
","Very Good",,,0,8,259,"2022-06-14 19:51:25"
153,Chris,Austria,"Economy Double Room",1,"June 2022","
 June 11, 2022
",Wonderful,"Really good location near the centre of Cologne, with just a short walk to the cathedral, yet with easy parking immediately behind the hotel (cost €18). The hotel itself is modern and functional but provided everything we needed.","Everything was fine.",0,9,259,"2022-06-14 19:51:25"
154,Mauer,"United States of America","Junior Suite",3,"June 2022","
 June 10, 2022
","Wonderful stay at a beautiful hotel.","Great,  friendly staff. Beautiful hotel at a great location.  It's close to everything,  yet quiet.",,0,10,259,"2022-06-14 19:51:25"
155,Walter,"United Kingdom","Economy Double Room",1,"June 2022","
 June 9, 2022
",Exceptional,,,0,10,259,"2022-06-14 19:51:25"
156,Christian,Germany,"Superior Double Room",2,"June 2022","
 June 9, 2022
",Wonderful,"Very friendly staff. Also families welcome.",,0,9,259,"2022-06-14 19:51:25"
157,Verónica,Mexico,"Economy Double Room",1,"June 2022","
 June 8, 2022
","Just perfect!!","Everything!! Bur specially a shout out to Manuel at front desk who was just great!! It was such a relief to have someone that speak Spanish in town! Plus he was just very kind and nice when we arrived and when we had to storage our luggage, also I heard great comments about the breakfast at this hotel and it was great!! hands down the best hotel I’ve stayed in Cologne! Plus the rooms are very cozy!",,0,10,259,"2022-06-14 19:51:25"
158,Priyanka,Germany,"Standard Single Room",2,"June 2022","
 June 6, 2022
","a nice hotel","location, view from room, room arrangements","breakfast is not free",0,10,259,"2022-06-14 19:51:25"
159,Avnernl,Netherlands,"Standard Single Room",1,"May 2022","
 June 4, 2022
",Good,,,0,7,259,"2022-06-14 19:51:26"
160,Menelaos,Germany,"Economy Double Room",1,"May 2022","
 June 3, 2022
",Good,,,0,7,259,"2022-06-14 19:51:26"
161,Matthew,Netherlands,"Standard Single Room",3,"April 2022","
 June 1, 2022
","Very Good","Central but quite area. I would recommend",,0,8,259,"2022-06-14 19:51:26"
162,Christopher,Lithuania,"Standard Single Room",1,"May 2022","
 May 31, 2022
",Pleasant,,,0,6,259,"2022-06-14 19:51:26"
163,Jerzy,Poland,"Standard Single Room",1,"May 2022","
 May 30, 2022
","Very Good",,,0,8,259,"2022-06-14 19:51:26"
164,Jan,Netherlands,"Economy Double Room",2,"May 2022","
 May 30, 2022
","Good hotel, perfect location.","Breakfast was good, better than average. Hotel is only a 10 minute walk from the city center.","The bed was only 140cm wide. This was mentioned on the site (I just missed that part, so I’m to blame here).",0,8,259,"2022-06-14 19:51:26"
165,Petr,"Czech Republic","Standard Single Room",1,"May 2022","
 May 30, 2022
",Wonderful,"Great location, easy parking, nice staff, standard room was ok and comfy, complimentary bottle of water. Breakfast more than sufficient.","all good",0,9,259,"2022-06-14 19:51:26"
166,Miltonmount,"United Kingdom","Standard Single Room",1,"May 2022","
 May 30, 2022
","Great business hotel in an excellent location.","Very nice, modern hotel. I assume it is part of a chain because it's anonymous, but the staff are friendly. Good parking behind the hotel. It's not underground and anyone could just walk in, but it felt safe.","It would have been great to have tea or coffee in the room.",0,10,259,"2022-06-14 19:51:26"
167,Peter,Germany,"Standard Single Room",1,"April 2022","
 May 25, 2022
","Very Good",,,0,8,259,"2022-06-14 19:51:26"
168,Paul,Netherlands,"Economy Double Room",2,"May 2022","
 May 23, 2022
","Hotel in a nice location.","Location is top.","Unfortunately there was no fridge in the room.The pillows were awful. These were filled with foam flakes.The curtain didn't close properly so the light woke us up early in the morning.When I took off my sweater, my hand hit the suspended ceiling. As a result, I hit a hatch of the air conditioning that apparently was not properly secured and fell on my head.For 2 days (!!!) the elevator was broken. Annoying if you're on the 6th floor.I have received a total of 10 emails since I booked. These came together from Booking.com & the hotel itself. This must be different.",0,7,259,"2022-06-14 19:51:26"
169,Bernice,"United Kingdom","Economy Double Room",2,"May 2022","
 May 23, 2022
",Poor,,,0,3,259,"2022-06-14 19:51:26"
170,Freddie,"United Kingdom","Standard Single Room",1,"May 2022","
 May 22, 2022
",ok,location,"lift not working, and I was on the 5th floor",0,5,259,"2022-06-14 19:51:26"
171,Semi̇h,Turkey,"Standard Single Room",1,"May 2022","
 May 22, 2022
",Wonderful,"Great location, car park nearby (20eur),",,0,9,259,"2022-06-14 19:51:26"
172,Alice,France,"Economy Double Room",3,"May 2022","
 May 17, 2022
",Exceptional,,,0,10,259,"2022-06-14 19:51:26"
173,Elisa,Portugal,"Standard Single Room",2,"May 2022","
 May 16, 2022
","Simple and good","Effective facilities",,0,10,259,"2022-06-14 19:51:26"
174,Zeynep,Turkey,"Standard Single Room",4,"May 2022","
 May 13, 2022
","Very Good",,,0,8,259,"2022-06-14 19:51:26"
175,Christoph,Switzerland,"Superior Double Room",2,"May 2022","
 May 9, 2022
","Very Good",,,0,8,259,"2022-06-14 19:51:26"
176,Ian,"United Kingdom","Standard Double Room",1,"July 2019","
 July 5, 2019
",Good,,,0,7.9,257,"2022-06-14 19:51:26"
177,Julia,"United Kingdom","Standard Double Room",1,"July 2019","
 July 4, 2019
","Highly recommended, excellent value for money","Straightforward process, very friendly and helpful staff, excellent location very close to Tegel Airport, perfect for an early morning flight.","Some rooms are smoking rooms and the smoke wafts in through the windows of the non smoking rooms.",0,8.8,257,"2022-06-14 19:51:26"
178,Yan,China,"Standard Double Room",1,"July 2019","
 July 4, 2019
",Exceptional,,,0,10,257,"2022-06-14 19:51:26"
179,Anonymous,"United Kingdom",none,1,"July 2019","
 July 1, 2019
",Exceptional,,,0,10,257,"2022-06-14 19:51:26"
180,Anton,Germany,"Standard Double Room",1,"June 2019","
 June 28, 2019
",Excellent,"Normal hotel, grate value for money, especially when you need to stay not far from Tegel airport","No air-conditioner, and that's pretty hot in Berlin in June. That's why you open windows to have some fresh air. The problem with it is flights that start around 7 am. That's too load to sleep",0,8.8,257,"2022-06-14 19:51:26"
181,Anonymous,"Saudi Arabia",none,1,"June 2019","
 June 24, 2019
",Pleasant,"It’s quite and calm.","Location is not for a tourist.",0,6.7,257,"2022-06-14 19:51:26"
182,Ewelina,Spain,"Standard Double Room",1,"June 2019","
 June 20, 2019
",Fair,,,0,5,257,"2022-06-14 19:51:26"
183,Janice,"South Africa","Standard Double Room",1,"June 2019","
 June 17, 2019
","A whirlwind trip around an interesting city","Once I found it and they explained the uBahn(underground) and bus options I managed OK. At least there was a lift to all floors.  View from room was a airplane spotters dream! Else same as other single rooms with ensuite loo n shower n basin. Breakfast offered but I had not booked as not much time for it","Place was awkward to find by bus from airport and then lugging heavy suitcases too (which I had tried to leave in left luggage but their system was down so I had to lug it around Berlin for 24 hrs then it got left somewhere as it didn't arrive with the plane... (Grr grr grr) and still not found 4 days later (but that's not the hotel fault)",0,6.7,257,"2022-06-14 19:51:26"
184,Pascal,Germany,"Standard Double Room",2,"June 2019","
 June 17, 2019
","A clean Hotel in a good Area, Breakfast was ok but still is improvable, friendly Stuff",,,0,7.9,257,"2022-06-14 19:51:26"
185,Rupok,Bangladesh,"Standard Double Room",1,"June 2019","
 June 17, 2019
",Exceptional,,,0,9.6,257,"2022-06-14 19:51:26"
186,Katrin,Germany,"Standard Double Room",1,"May 2019","
 June 16, 2019
",Good,,,0,7.5,257,"2022-06-14 19:51:26"
187,Marvin,Portugal,"Standard Double Room",1,"June 2019","
 June 15, 2019
","My personal summary is that I will probably not stay at a Good Morning Hotel again.  Sorry","Some of the staff were very nice, I'll leave the rest to your imagination.  It's very convenient to Tegel Airport.  There are a couple coffee bars just out and around the corner from the hotel as well as a good grocery store.","Every one of their adds emphasize the breakfast.  Turned out with our reservation it wasn't included. Might have been our fault, but, as we were grabbing a cab just as breakfast opened we had a cup of coffee and a minimal breakfast (sausage and a dollop of scrambled eggs) for JUST 9 Euros extra.  If you go in and think, oh, there's a vending machine here and I can get water, a beer or whatever, make sure it's working.  I walked over to the grocery and got some things and planned to grab a water back at the hotel.  But no...and again possibly my fault, all the signs on the machine were in German...my bad.It was 30 degrees...no AC.",0,5.8,257,"2022-06-14 19:51:26"
188,Anonymous,Australia,none,1,"June 2019","
 June 15, 2019
",Good,,,0,7.5,257,"2022-06-14 19:51:26"
189,Ahmed,Oman,"Apartment with Bathroom",3,"November 2019","
 November 17, 2019
",Okay,,,0,5.8,261,"2022-06-14 19:51:26"
190,Tomhavlik,"Czech Republic","Twin Room with Shared Bathroom",2,"November 2019","
 November 17, 2019
",Exceptional,,,0,10,261,"2022-06-14 19:51:26"
191,Mohamed,"United Arab Emirates","Apartment with Bathroom",1,"November 2019","
 November 17, 2019
","Personal Facilities are Poor","Location are good","There many things are missing for personal use, they provide only shampoo and coca cola jelly, towels and single beds",0,6.2,261,"2022-06-14 19:51:26"
192,Eswanagen,Philippines,"Twin Room with Shared Bathroom",1,"November 2019","
 November 16, 2019
","Very Good",,,0,8.3,261,"2022-06-14 19:51:26"
193,Alessandro,Italy,"Twin Room with Shared Bathroom",2,"November 2019","
 November 12, 2019
",Wonderful,,,0,9.2,261,"2022-06-14 19:51:26"
194,Anonymous,Poland,none,1,"November 2019","
 November 10, 2019
",Wonderful,,,0,9.2,261,"2022-06-14 19:51:26"
195,Aaisha,"United Kingdom","Twin Room with Shared Bathroom",5,"November 2019","
 November 8, 2019
","Very Good",,,0,8,261,"2022-06-14 19:51:26"
196,Carito,"United Kingdom","Twin Room with Shared Bathroom",2,"October 2019","
 November 4, 2019
","Comfortable room","The room was quite big, the beds comfortable and clean. Doesn’t have outstanding decoration, but was very comfortable.","Getting luggage through the stairs to the room.",0,7.5,261,"2022-06-14 19:51:26"
197,Sophie,"United Kingdom","Apartment with Bathroom",1,"October 2019","
 November 3, 2019
",Wonderful,"Great motel style place to stay.  Good, out of the way calm location and the only thing missing was a kettle in our room for a morning coffee!",,0,9,261,"2022-06-14 19:51:26"
198,Dej,Serbia,"Apartment with Bathroom",3,"November 2019","
 November 3, 2019
",Wonderful,"Very clean room, very clean bathroom, staff was very helpful, clean towels, self regulated room temperature in room and in bathroom. I would recommend, because it has good connection with U-bahns.","Pillows were not the best. But you will survive for 3 nights.",0,9.2,261,"2022-06-14 19:51:26"
199,Anonymous,Germany,none,2,"November 2019","
 November 2, 2019
",Pleasant,,,0,6,261,"2022-06-14 19:51:26"
200,Shrimpyman,Poland,"Twin Room with Shared Bathroom",3,"October 2019","
 November 2, 2019
",Exceptional,,,0,10,261,"2022-06-14 19:51:26"
201,Jiaqi,Netherlands,"Twin Room with Shared Bathroom",3,"November 2019","
 November 2, 2019
",Excellent,,,0,8.8,261,"2022-06-14 19:51:26"
202,Hanna,Germany,"Twin Room with Shared Bathroom",1,"October 2019","
 November 1, 2019
","it is good for one night stay without children, just for adaults.","friendly staff, clean room and bathroom","the area the hotel was located. not geographically, but from the perspective of surrounding. rather dark street.",0,7.9,261,"2022-06-14 19:51:26"
203,Tania,Lebanon,"Triple Room",2,"October 2019","
 October 31, 2019
",Exceptional,,,0,10,261,"2022-06-14 19:51:26"
204,Khaled_s,Egypt,"Apartment with Bathroom",1,"October 2019","
 October 30, 2019
","Very Good",,,0,8,261,"2022-06-14 19:51:26"
205,Antonina,Netherlands,"Two-Bedroom Apartment (4 Adults)",2,"October 2019","
 October 30, 2019
",Wonderful,"Good value for the money we paid. Clean, very spacious.","Could be a bit more modern. There weren’t enough sockets for four people staying in one room. The pillows were very thin.",0,9.2,261,"2022-06-14 19:51:26"
206,Juan,Germany,"Single Room with Bathroom",1,"October 2019","
 October 26, 2019
","Excellent place to visit Berlin","I would certainly recommend the hotel. The internet works great and they have a breakfast buffet which is quite affordable.","I had to go 5 floors to my room, but the room was nice as well as the view.",0,9.2,261,"2022-06-14 19:51:26"
207,Petro,Ukraine,"Twin Room with Shared Bathroom",3,"October 2019","
 October 21, 2019
",Exceptional,,,0,9.6,261,"2022-06-14 19:51:26"
208,Eren,Turkey,"Twin Room with Shared Bathroom",1,"October 2019","
 October 20, 2019
",Exceptional,,,0,10,261,"2022-06-14 19:51:26"
209,Shahbaz,Germany,"Twin Room with Shared Bathroom",1,"October 2019","
 October 20, 2019
",Good,"That were great stay",,0,7.5,261,"2022-06-14 19:51:26"
210,Snezana,Serbia,"Apartment with Bathroom",2,"September 2019","
 October 18, 2019
",Exceptional,,,0,9.6,261,"2022-06-14 19:51:26"
211,Sophie,"United Kingdom","Twin Room with Shared Bathroom",3,"October 2019","
 October 17, 2019
",Excellent,,,0,8.8,261,"2022-06-14 19:51:26"
212,Grace_defsoul,Switzerland,"Twin Room with Shared Bathroom",2,"October 2019","
 October 15, 2019
",Pleasant,,,0,6.2,261,"2022-06-14 19:51:26"
213,Anthony,Germany,"Twin Room with Shared Bathroom",1,"October 2019","
 October 15, 2019
",Exceptional,,,0,10,261,"2022-06-14 19:51:26"
