review_id,reviewer_nickname,reviewer_location,room_type,number_nights,trip_type,stay_date,review_date,review_title,positive_review_text,negative_review_text,photos,rating,id_property,insert_time,,,,,,
121,Vivian,Ireland,Deluxe Quadruple Room with Private Bathroom,4,Family,Nov-19,12-Nov-19,Good,,,0,7.9,278,6/23/2022 9:46,,,,,,
122,Tetiana,Ukraine,Twin Room with Private Bathroom,1,Family,Nov-19,10-Nov-19,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
123,John,United Kingdom,Twin Room with Private Bathroom,1,Family,Nov-19,6-Nov-19,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
124,Silvia,Spain,Bed in 8-Bed Dormitory Room with Private Bathroom,2,Group,Nov-19,4-Nov-19,I will stay there again,"Some things to eat for breakfast for free. Really nice staff, really comfortable beds.",,0,10,278,6/23/2022 9:46,,,,,,
125,NULL,Portugal,NULL,4,Group,Oct-19,31-Oct-19,A good place to stay,Breakfast good and good relation quality-price. The rooms are very well organized and the staff is very nice and helpful. The location good and very close to the citycenter and with transportations nearby.,,0,9.6,278,6/23/2022 9:46,,,,,,
126,Seymur,Azerbaijan,Room with King Size bed,1,Solo traveler,Oct-19,28-Oct-19,Exceptional,,,0,9.6,277,6/23/2022 9:46,,,,,,
127,Jason,United States of America,Room with King Size bed,1,Family,Oct-19,24-Oct-19,Not bad for a quick stay near the airport.,"Not to far of a walk to a large grocery store, 15 minutes walking distance to the S-Bahn station, and not too far from the city center. Room was clean and the bed was fairly comfortable. I just wish that the air conditioner was working so that there wasn't any need to open the window (because of the noise from the freeway).",The even numbered room on the freeway side of the motel were quite noisy with the window even barely opened. There was no working ventilation fan in the shower so the entire room gets steamy if there is more than one person needing to shower.,0,8,277,6/23/2022 9:46,,,,,,
128,NULL,United States of America,NULL,1,Couple,Oct-19,23-Oct-19,Good,i thought the staff were very friendly and helpful.,Rooms were a little too cramped and warm.  No air available or fan.,0,7.9,277,6/23/2022 9:46,,,,,,
129,Bine19,Sri Lanka,Room with King Size bed,1,Solo traveler,Oct-19,22-Oct-19,Very Good,Staff is nice and i really like the interior design .,It is next to the highway and one can't keep the windows open due to the noise.,0,8.3,277,6/23/2022 9:46,,,,,,
130,NULL,Germany,NULL,1,Couple,Oct-19,22-Oct-19,Exceptional,"The quietness in the rooms,,modern,very very friedly personal...super service.",That the cleaning guy shocked me from sleep at exactly 10 on sunday morning but he excused himelf and let me sleep 2 more hours....,0,10,277,6/23/2022 9:46,,,,,,
131,Edghar,Mexico,Room with Queen Size Bed,1,Solo traveler,Oct-19,20-Oct-19,Good,,,0,7.9,277,6/23/2022 9:46,,,,,,
132,Thomas,United Kingdom,Room with King Size bed,1,Solo traveler,Oct-19,18-Oct-19,"Very clean, friendly and comfortable.","Very clean, friendly and comfortable.","The road was very noisy, but nothing the Hotel can do about that.",0,9.2,277,6/23/2022 9:46,,,,,,
133,Kim,Spain,Room with King Size bed,1,Solo traveler,Oct-19,13-Oct-19,Exceptional,,,0,10,277,6/23/2022 9:46,,,,,,
134,NULL,Germany,NULL,1,Family,Sep-19,10-Oct-19,"Amazing lobby, cozy rooms",The lobby was very inviting and the staff was superb. The shower was the best one I’ve seen in my life.,"The rooms were a little bit too little, and I have already a cot inside for my baby so it just made it even smaller.",0,9.2,277,6/23/2022 9:46,,,,,,
135,Stanimir,Bulgaria,Room with King Size bed,2,Group,Oct-19,9-Oct-19,Very Good,,,0,8.3,277,6/23/2022 9:46,,,,,,
136,Guenther,Germany,Room with Queen Size Bed,1,Solo traveler,Oct-19,9-Oct-19,Excellent,,,0,8.8,277,6/23/2022 9:46,,,,,,
137,NULL,United States of America,NULL,1,Couple,Sep-19,4-Oct-19,Excellent,,,0,8.8,277,6/23/2022 9:46,,,,,,
138,Fred,Canada,Room with King Size bed,1,Couple,Oct-19,2-Oct-19,Good,The room was really small. Barely enough room to turn around,,0,7.5,277,6/23/2022 9:46,,,,,,
139,NULL,Albania,NULL,1,Solo traveler,Sep-19,29-Sep-19,Very Good,,,0,8.3,277,6/23/2022 9:46,,,,,,
140,Douglas,Germany,Room with Queen Size Bed,2,Couple,Sep-19,28-Sep-19,"Quick to airport, clean, colorful, walking distance to grocery store, gas station nearby to fuel car","Color, decor, price, location, friendly staff.  neighborhood good for walking.  Close to rental car returns @ Frankfurt airport.  Nice new facility.  Smelled good.  Clean.  Requested top floor room & was given one.","Room was a bit small.  No coffee in room.  For the bargain price, we got what we paid-for.  Without thought we just expected coffee & a phone in the room.  However, Coffee is provided downstairs.  Cups are good size cups & we had our cell phones.",0,8,277,6/23/2022 9:46,,,,,,
141,Haro,Italy,Room with King Size bed,1,Solo traveler,Sep-19,28-Sep-19,"It was awesome, great staff and good locatio","Everything was nice and good, the only thing that I would mention is that the room was a little small, but I rather have a big bed.",,0,10,277,6/23/2022 9:46,,,,,,
142,Prasad,India,Room with King Size bed,1,Solo traveler,Sep-19,28-Sep-19,Good,Cleanliness of room.,Reception staff. Unwilling and unhelpful.,0,7.5,277,6/23/2022 9:46,,,,,,
143,Kees,Mexico,Room with Queen Size Bed,1,Couple,Sep-19,28-Sep-19,Exceptional,One of the best business hotels I have been. Exceptional friendly and helpful staff. Good location for airport and city. Will definitely come back again on my next visit,,0,10,277,6/23/2022 9:46,,,,,,
144,Leonard,Germany,Room with King Size bed,1,Solo traveler,Sep-19,27-Sep-19,nothing special,nothing special,nothing special,0,7.9,277,6/23/2022 9:46,,,,,,
145,Donalbuno,Ireland,Room with Queen Size Bed,1,Solo traveler,Sep-19,26-Sep-19,Good,,,0,7.5,277,6/23/2022 9:46,,,,,,
146,Loredana,Romania,Room with Queen Size Bed,1,Solo traveler,Sep-19,26-Sep-19,Exceptional,"The friendliness and prompt reaction of staff: Jameel Sweed and Yassine Bouftile!Well done guys!",,0,10,277,6/23/2022 9:46,,,,,,
147,Victoria,United Arab Emirates,Room with King Size bed,1,Solo traveler,Sep-19,26-Sep-19,Exceptional,,,0,9.6,277,6/23/2022 9:46,,,,,,
148,Gregory,Canada,Room with Queen Size Bed,1,Solo traveler,Sep-19,24-Sep-19,Comfortable and quiet.  Great for flight stop-over except for razor.,Comfy beds with generally quiet room and clean.,"Disposal safety"" style razor they provided extremely poor.  Had no choice but to use and could not bring one on international flight.  Nicked self in about 10 places.""",0,8.8,277,6/23/2022 9:46,,,,,,
149,Walid,Egypt,Room with Queen Size Bed,1,Solo traveler,Sep-19,22-Sep-19,Wonderful,The staff was excellent specially Jameel.,,0,9.2,277,6/23/2022 9:46,,,,,,
150,Cadienne,United Kingdom,Room with Queen Size Bed,1,Couple,Sep-19,16-Sep-19,Good,,,0,7.5,277,6/23/2022 9:46,,,,,,
151,NULL,Poland,NULL,1,Group,Sep-20,2-Sep-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
152,Jolanta,Poland,Deluxe Twin Room with Private Bathroom,1,Solo traveler,Aug-20,1-Sep-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
153,Ar2rcayman,Poland,Deluxe Double Room with Private Bathroom,1,Solo traveler,Aug-20,31-Aug-20,Wonderful,"Quiet, very friendly staff",Lack of parking spaces close to the Hostel but still great place to be,2,9,278,6/23/2022 9:46,,,,,,
154,Wojtek,Spain,Twin Room with Private Bathroom,2,Couple,Aug-20,28-Aug-20,Pleasant,"Modern facilities, inexpensive hostel rooms with private bathroom. A bit far from the center for walking but streetcars are frequent. Pleasant staff and access to the kitchen","Such a pity nowadays all goes to rubbish, they do not have recycling system. At times it’s hard to keep the distance from other customers despite their strict policy. Our room just next door from the shared kitchen was too noisy",0,6,278,6/23/2022 9:46,,,,,,
155,Simona,Germany,Twin Room with Private Bathroom,3,Solo traveler,Aug-20,28-Aug-20,Great value. For the price I could't have asked for more.,"The room was spacious, the kitchen very clean and organized. Towels and bed sheets were provided. Rooms have private bathrooms. The hostel is pretty quiet, which is nice.",,0,7,278,6/23/2022 9:46,,,,,,
156,P,Netherlands,Deluxe Double Room with Private Bathroom,2,Solo traveler,Aug-20,27-Aug-20,Practically no parking. Don't come by car!,"It is not possible to park there and pay for the parking. Although there are parking places, the machine only takes coins, and nobody has so much available. Apparently it is only for short term parking. Don't come by car!",,0,6,278,6/23/2022 9:46,,,,,,
157,Jolanta,Poland,Twin Room with Private Bathroom,1,Solo traveler,Aug-20,25-Aug-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
158,Sylwia,Poland,Twin Room with Private Bathroom,1,Couple,Aug-20,25-Aug-20,Wonderful,Very good location. Very clean and comfortable room.,,0,9,278,6/23/2022 9:46,,,,,,
159,Nick,Germany,Twin Room with Private Bathroom,1,Group,Aug-20,24-Aug-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
160,NULL,Poland,NULL,1,Solo traveler,Jul-20,23-Aug-20,Good,,,0,7,278,6/23/2022 9:46,,,,,,
161,NULL,United Kingdom,NULL,1,Family,Jul-20,20-Aug-20,Affordable place close to city center,,,0,8,278,6/23/2022 9:46,,,,,,
162,Federica,Italy,Twin Room with Private Bathroom,2,Couple,Aug-20,20-Aug-20,Good,In the historical headquarter of Gestapo! Useful and clean kitchen with view.,,0,7,278,6/23/2022 9:46,,,,,,
163,Alessio,Italy,Standard Double Room with Private Bathroom,2,Solo traveler,Aug-20,12-Aug-20,Positive stay in Kraków,This stay came up to my expectations so I can rate it as a positive one. Rooms are even bigger than the average so it was comfortable and lovely (from an aesthetic point of view) for me to spend two nights here. Guests are provided with free coffe and hot drinks which is a service that never before was offered to me.,Although the room was clean as I turned up no further housekeeping were made during the following days.,1,8,278,6/23/2022 9:46,,,,,,
164,Dominika,Netherlands,Twin Room with Private Bathroom,3,Couple,Aug-20,11-Aug-20,Very Good,,,0,8,278,6/23/2022 9:46,,,,,,
165,Michael,United States of America,Single Bed in 4-Bed Dormitory Room with Bathroom,1,Solo traveler,Aug-20,9-Aug-20,"Great sleep- hostel was observing cleanliness and safety, which I appreciate.","The breakfast was a sack lunch, with an apple, and ham n cheese bagel. I assumed it might have been a more formal sit down breakfast. What I would have liked, would have been sliced avocado, cucumber, and tomatoes. Next time- I'll just go for that! Thanks!",,0,9,278,6/23/2022 9:46,,,,,,
166,Mikołaj,Poland,Twin Room with Private Bathroom,1,Solo traveler,Aug-20,8-Aug-20,It could have been better,A lift it was Great;),The  noise at 11:30 pm,0,2,278,6/23/2022 9:46,,,,,,
167,Virlan,Romania,Deluxe Triple Room with Private Bathroom,1,Family,Aug-20,7-Aug-20,Exceptional,"Very good location, close to city center. Very clean and confortable beds. Equiped kitchen and clean. Bathroom big and clean. Good price Its more than a hostel. We will come back for sure. Parking available in front, weekends for free, during the week its a fee.",,1,10,278,6/23/2022 9:46,,,,,,
168,Veronika,Czech Republic,Twin Room with Private Bathroom,1,Couple,Jul-20,4-Aug-20,Pleasant,The room was small but had it´s own very clean bathroom with toilet. In a kitchen there was coffee mashine and enough coffee for breakfast for everyone.,"Breakfast itself, there was only possibility of breakfast box with sandwich and apple.",0,6,278,6/23/2022 9:46,,,,,,
169,Tymoteusz,Poland,Deluxe Twin Room with Private Bathroom,1,Family,Aug-20,3-Aug-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
170,Marek,United Kingdom,Deluxe Twin Room with Private Bathroom,2,Family,Jul-20,31-Jul-20,Very Good,,,0,8,278,6/23/2022 9:46,,,,,,
171,Monika,Poland,Twin Room with Private Bathroom,1,Solo traveler,Jul-20,22-Jul-20,Good,,,0,7,278,6/23/2022 9:46,,,,,,
172,Līga,Latvia,Standard Quadruple Room with Private Bathroom,1,Group,Jul-20,21-Jul-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
173,Antonius,Netherlands,Twin Room with Private Bathroom,1,Solo traveler,Jul-20,16-Jul-20,Fair,friendly reception,traffic noise,0,5,278,6/23/2022 9:46,,,,,,
174,NULL,United Kingdom,NULL,6,Solo traveler,Jul-20,12-Jul-20,Good,"Nice hall way.Nice reataurants around.","Room was very dirty/old. Wall paper came off, lot’s of dust.",0,7,278,6/23/2022 9:46,,,,,,
175,Aleksandra,Poland,Standard Quadruple Room with Private Bathroom,3,Family,Jul-20,7-Jul-20,Exceptional,,,0,10,278,6/23/2022 9:46,,,,,,
176,Juan,Germany,Single Room with Bathroom,1,Solo traveler,Oct-19,26-Oct-19,Excellent place to visit Berlin,I would certainly recommend the hotel. The internet works great and they have a breakfast buffet which is quite affordable.,"I had to go 5 floors to my room, but the room was nice as well as the view.",0,9.2,279,6/23/2022 9:46,,,,,,
177,Petro,Ukraine,Twin Room with Shared Bathroom,3,Family,Oct-19,21-Oct-19,Exceptional,,,0,9.6,279,6/23/2022 9:46,,,,,,
178,Eren,Turkey,Twin Room with Shared Bathroom,1,Solo traveler,Oct-19,20-Oct-19,Exceptional,,,0,10,279,6/23/2022 9:46,,,,,,
179,Shahbaz,Germany,Twin Room with Shared Bathroom,1,Group,Oct-19,20-Oct-19,Good,That were great stay,,0,7.5,279,6/23/2022 9:46,,,,,,
180,Snezana,Serbia,Apartment with Bathroom,2,Family,Sep-19,18-Oct-19,Exceptional,,,0,9.6,279,6/23/2022 9:46,,,,,,
181,Sophie,United Kingdom,Twin Room with Shared Bathroom,3,Group,Oct-19,17-Oct-19,Excellent,,,0,8.8,279,6/23/2022 9:46,,,,,,
182,Grace_defsoul,Switzerland,Twin Room with Shared Bathroom,2,Group,Oct-19,15-Oct-19,Pleasant,,,0,6.2,279,6/23/2022 9:46,,,,,,
183,Anthony,Germany,Twin Room with Shared Bathroom,1,Family,Oct-19,15-Oct-19,Exceptional,,,0,10,279,6/23/2022 9:46,,,,,,
184,Sviatoslav,Czech Republic,Twin Room with Shared Bathroom,1,Group,Oct-19,14-Oct-19,Exceptional,,,0,10,279,6/23/2022 9:46,,,,,,
185,Osama,Malta,Twin Room with Shared Bathroom,1,Solo traveler,Sep-19,13-Oct-19,Wonderful,,,0,9.2,279,6/23/2022 9:46,,,,,,
186,Michala,Czech Republic,Twin Room with Shared Bathroom,2,Group,Oct-19,13-Oct-19,Good,Carpet in rooms,,0,7.1,279,6/23/2022 9:46,,,,,,
187,Eleonora,Italy,Twin Room with Shared Bathroom,2,Family,Oct-19,13-Oct-19,Exceptional,I stayed in Steps Hotel for 2 nights with my brother and I found the room super nice and clean. We had a doble room with a shared bathroom and everything was more then fine. The hotel is well connected with the center! Stuff friendly and available with everyone :),,0,10,279,6/23/2022 9:46,,,,,,
188,Ani,Armenia,Twin Room with Shared Bathroom,2,Couple,Oct-19,10-Oct-19,Disappointing,The stuff and the music in the reception  is the only plus))),,0,4.6,279,6/23/2022 9:46,,,,,,
189,Glenis,United Kingdom,Apartment with Bathroom,3,Family,Oct-19,8-Oct-19,Wonderful,The family room was above and beyond our expectations,Nothing could have been better,0,10,279,6/23/2022 9:46,,,,,,
190,NULL,Kuwait,NULL,1,Couple,Oct-19,8-Oct-19,Wonderful,,,0,9,279,6/23/2022 9:46,,,,,,
191,Erfan,Germany,Apartment with Bathroom,4,Group,Oct-19,7-Oct-19,Good,,,0,7.1,279,6/23/2022 9:46,,,,,,
192,Fintan,Ireland,Twin Room with Shared Bathroom,4,Group,Oct-19,6-Oct-19,A good cheap place to stay if you are in town for a few nights.,"The breakfast was basic but good.  The first evening I arrived they were able to make me something to eat, this saved me going out in the dark to get something.   The bedroom was much bigger than I thought.  The area was reasonably quiet.",The lounge could have been carpeted to give it a cosy feel.  Other than that I can't think of any real downsides.,0,7,279,6/23/2022 9:46,,,,,,
193,NULL,Hungary,NULL,1,Solo traveler,Oct-19,4-Oct-19,Pleasant,neighbouring flats might have a view thru the bathroom window.,,0,6,279,6/23/2022 9:46,,,,,,
194,Amro,United Kingdom,Single Room with Bathroom,2,Solo traveler,Oct-19,4-Oct-19,Decent hotel,"Friendly staff, clean and good value for money.","No lift, is called steps hotel for a reason. No kettle in the room, but could get booked water from reception. You can hear all landing and taking off planes.",0,8.3,279,6/23/2022 9:46,,,,,,
195,Γιαννης,Germany,Twin Room with Shared Bathroom,3,Group,Sep-19,1-Oct-19,It was indeed value for our money. Breakfast was also good.,,,0,9,279,6/23/2022 9:46,,,,,,
